id_pedido,id_cliente,produto,quantidade,preco_unitario,valor_total,data_pedido,status
3b8668d8-b9ef-4b29-83e9-39611690d9f8,f5d54173-844d-49d5-8713-c0da710f6c14,Fone Bluetooth,4,1701.43,6805.72,2026-01-27,Entregue
e3838db2-8506-402f-9f92-ae511e0e406d,68c5cd40-13ed-4a66-9267-8fd50f2acced,Mouse Gamer,4,2745.18,10980.72,2026-07-21,Entregue
05993e25-0c59-4c15-bd3d-4ed793057a2f,1bdf1b3e-1127-4468-924c-8b6b2383e51c,Notebook,1,936.0,936.0,2026-06-13,Aguardando Pagamento
3a3fd84c-aeec-4a3d-befd-e695a028b8a2,ec530801-bd6f-44e5-bd99-ace626e09729,Fone Bluetooth,3,1268.87,3806.61,2026-08-20,Processando
ca49cedd-a87f-463c-ac70-66e42d458c10,e1985ed5-e0c5-4d98-85c1-4d4c97b14d43,Mouse Gamer,1,2309.37,2309.37,2026-01-03,Aguardando Pagamento
2e4d823f-c05f-4748-b85a-59ab763ab1ac,d526a283-7221-4f57-bba7-cbb43b464f82,Fone Bluetooth,4,2493.1,9972.4,2026-04-24,Processando
da3dd98c-1929-4eea-b1d9-c48a21aa3935,cdc2b93a-f7bd-4c9d-923c-c14e3327af1f,Notebook,5,909.88,4549.4,2026-02-07,Entregue
e2a34887-fb2e-4e01-bc46-b9bbb8e4a087,dd331410-d768-4e63-9d52-36f99bb67c7f,Fone Bluetooth,4,3475.12,13900.48,2026-02-07,Aguardando Pagamento
62fe6bc0-a0ad-465c-a253-a972f2c23780,d0b2eebd-e937-4183-b89c-b54d65b2a639,Notebook,2,908.04,1816.08,2026-06-26,Cancelado
a4908cbf-92d4-4067-b2d1-6db743a8ac28,7fe2c400-4575-4c2c-8626-faf4c832ddf1,Smartphone,4,555.64,2222.56,2025-09-17,Processando
8867ad2c-d98e-4999-b27e-bba28830dbf8,f9d1a048-a4ba-41ba-b4d3-9a5d7f960fd5,Notebook,1,3289.23,3289.23,2025-12-20,Processando
8395ae51-427d-4234-b11f-849c582905e0,c79a04be-8317-4717-8465-9bf31773506b,Fone Bluetooth,4,2150.69,8602.76,2025-12-04,Cancelado
19d1226d-e8f2-40ca-b163-a295fb0af617,d09082fc-6fa5-4e48-9921-f0e4f079a3b6,Notebook,4,3083.71,12334.84,2026-02-08,Cancelado
dca2c9f8-195b-47b1-b702-5b6b126aca86,5287e273-0466-4438-9c75-c8197d44150a,Fone Bluetooth,4,436.17,1744.68,2026-04-07,Entregue
10bbd48b-75d1-4cea-81bf-9baf0a2ddc02,56af8324-00f2-490e-a347-fc9f5a677908,Fone Bluetooth,4,2185.17,8740.68,2026-07-26,Aguardando Pagamento
9a9df042-a89a-46a0-90b2-2070c24a0ab4,89ec5367-390e-4e69-ab5a-c7347c6200d9,Mouse Gamer,2,335.48,670.96,2025-12-25,Aguardando Pagamento
2dd28d88-f1f8-4065-9956-d5a6ae0f55eb,0d86c579-a0bd-4464-ac2d-8535780ebe31,Notebook,4,1417.72,5670.88,2025-12-28,Entregue
1ad72177-b5cc-497e-bfc7-7fde2902ae81,330ddd33-0122-4763-91b8-85658a1cb22c,Teclado Mecânico,5,2385.14,11925.7,2026-06-19,Aguardando Pagamento
92f946ea-5f4d-4455-88d5-0ae7bebf5870,b68cbc53-6be0-416a-affa-e78ad907a107,Smartphone,1,2597.12,2597.12,2026-07-12,Cancelado
90d6aeee-0628-444c-a31d-3f68d5093786,bb62c631-5438-4e7a-9808-7dbcb3d63748,Teclado Mecânico,3,993.91,2981.73,2026-01-07,Entregue
ce4966c8-27ab-4229-a76c-d44011530be4,aed6b0e6-bb2c-4d95-a241-15f60cce5142,Notebook,5,497.6,2488.0,2025-12-28,Processando
36e94851-830c-46b5-9234-189bc1e5dec6,10dcb97c-7b9b-455f-ade7-00a970b0d89a,Monitor 4K,3,2916.27,8748.81,2026-07-04,Aguardando Pagamento
32486098-409e-4223-9dc4-2a0a0e13211b,0128e23f-5b42-4005-a188-0af435ae4adc,Smartphone,5,1264.69,6323.45,2025-10-13,Processando
44546e87-926c-4fe3-ac74-4a5dda261e93,a4bd90ad-d70d-42bd-a24b-1c8bd473e54c,Smartphone,4,902.43,3609.72,2026-04-20,Entregue
ea6d9dbb-66d4-4b4b-a7a3-8b008f844135,0573c014-5269-4db2-a448-e979fa141b10,Notebook,5,1279.59,6397.95,2026-05-02,Cancelado
e79b9734-3497-4dfd-80ca-f8ef8cc004d9,f881a0ce-45ed-4600-9ce2-06064e71c5c9,Smartphone,2,1277.46,2554.92,2025-09-25,Processando
aa395e5f-4fcd-4ab9-99f0-8b2ed7f9e556,56d7ee16-6147-46ea-bf84-fe0d4de4e1c0,Fone Bluetooth,4,290.13,1160.52,2026-03-15,Aguardando Pagamento
b69a11a5-b8f5-4647-bfeb-decd5f700a84,d3d439b0-c5dc-4249-b874-8705cb259a72,Smartphone,2,3188.44,6376.88,2025-10-20,Processando
2fe76b94-e657-4d45-b5f2-78093870b812,ec8c7e56-2faa-4b64-878d-761af601abc8,Notebook,2,1931.27,3862.54,2026-05-22,Processando
fd373f02-f6b6-4931-986a-be74b1b6b91a,a073c92f-e875-4125-9f8b-08f65cf159a8,Smartphone,3,1348.29,4044.87,2025-08-26,Processando
71924b65-0f7d-4a47-a8f2-a802aef235ca,d852dd2e-f7b5-4e44-a3e5-1e5975fe2852,Monitor 4K,5,3222.14,16110.7,2025-12-31,Aguardando Pagamento
4fb76d63-0e07-4525-9e96-8b17a5b35b96,2a145264-4e6b-48c7-a7e3-4f97e043d6d7,Mouse Gamer,4,225.04,900.16,2026-04-21,Entregue
e20cbd2d-9285-4b50-8119-838173449e82,f1e1b20b-d0d8-40b6-9f17-0159d07159fe,Smartphone,5,1500.79,7503.95,2025-09-20,Cancelado
3e4f1c7e-acb0-448c-9691-0fca771a3547,b6dfaefe-6ae6-4f46-b2c0-89893abbd602,Fone Bluetooth,2,2498.27,4996.54,2026-04-22,Aguardando Pagamento
2c473a04-1e03-49c4-b282-9237c916a5ce,b854377a-80fd-4f75-9803-ca01de81f201,Monitor 4K,1,1732.48,1732.48,2026-07-16,Entregue
274760c4-b806-4aa8-88fd-127b7d2ef9e5,ab3b694a-9478-4f85-8856-1ffa0163b859,Notebook,4,1486.29,5945.16,2025-12-18,Aguardando Pagamento
be4ec7b8-6185-44ce-8d97-1e4aca9aca5b,e4a1a0e2-6b68-41b3-a172-bd0fd5343a69,Smartphone,2,1706.37,3412.74,2025-12-19,Entregue
adac61ea-4786-46c2-a4ca-976043163321,bee6bf8e-d249-469c-9f0a-c50f4e91aeee,Fone Bluetooth,5,517.47,2587.35,2026-01-20,Processando
eaaf9d62-2eff-4a76-813c-4223110f464c,712c7228-ee50-437d-a263-7a2c0eec3124,Monitor 4K,2,1236.31,2472.62,2026-06-22,Aguardando Pagamento
6c2f2536-5f5d-44e7-a901-2eb5b3a08610,4d97476b-b908-484b-a0b0-79ef4da8f3cd,Fone Bluetooth,2,1681.87,3363.74,2025-08-25,Cancelado
3f6ad8f0-f470-4a54-a3f7-9d6eaf026197,e99c01b4-2b62-4afe-b515-711711f06fb8,Teclado Mecânico,4,2519.31,10077.24,2025-12-10,Entregue
a457f80f-5f6c-4f08-b8e3-6ce7e0a14c05,71b60cbe-2b08-4a02-8835-ca0d2a79ed49,Fone Bluetooth,5,3179.01,15895.05,2026-06-28,Cancelado
79d90199-eb33-4c5d-85af-d489a845afdf,228d9138-1685-49ae-95c9-df26ab97f06d,Mouse Gamer,5,166.92,834.6,2025-12-02,Entregue
e6645865-8e4d-487d-b293-7ac1ae8403a4,67fbe008-9a81-424d-baf0-9ce404437a08,Smartphone,2,540.32,1080.64,2025-12-17,Aguardando Pagamento
acaa6119-f18d-4de2-a58e-833d3ee10595,adc0ed3d-69e8-4263-aa94-78abc6274504,Monitor 4K,2,2700.82,5401.64,2026-05-04,Processando
28e1c248-4f04-4a3d-a129-8ce569f4e39e,dd48de23-3864-48ef-9e0d-c698fba79535,Mouse Gamer,1,1314.85,1314.85,2026-01-01,Cancelado
f0045fd9-8f3a-4c19-bffc-147f8bb8ed6e,f0710429-674f-4488-a1cf-41b7a624fc06,Notebook,4,943.62,3774.48,2026-05-05,Processando
37fcaeaf-917b-4191-883b-1ae2626a1a3a,a96f3e1d-67e5-4c3d-8788-3cc1c006ceaf,Notebook,2,270.19,540.38,2026-06-29,Processando
a409c53b-6843-456d-9a69-5140a00e20cf,7647bbe7-3ad7-49ef-b5b3-c619624bde97,Mouse Gamer,2,2257.61,4515.22,2026-06-10,Processando
8b9f0491-f61c-40e3-bb68-613fdff4cca4,d7d5f6a6-82fd-472f-a46c-801c0b79767e,Notebook,2,890.73,1781.46,2026-07-28,Cancelado
bc89604e-c823-4877-8825-9a73f1edf79d,c4a7cb9b-6d0f-46b4-b4ef-46dee5a23028,Teclado Mecânico,2,2519.95,5039.9,2026-08-16,Aguardando Pagamento
0dc5e6dc-d42c-4830-a8a0-8d84c02226eb,a0da6d78-0851-401a-8b49-ff935d07f515,Smartphone,4,1453.64,5814.56,2026-05-03,Processando
344c07d9-74a6-4c6c-8e76-27283664b101,7cb69353-ae0a-46b9-9966-6db5f4580263,Smartphone,1,1061.86,1061.86,2025-10-12,Cancelado
c623122f-2c5a-497d-aacd-f806c1a018e0,80428402-6e4a-4783-8692-1dac8fda06f4,Mouse Gamer,4,1098.03,4392.12,2025-10-10,Cancelado
72f76499-1a58-4e2c-9d66-8a5f197f737e,1f668f07-9672-48b0-8a24-d601a77c1724,Notebook,4,1542.17,6168.68,2026-07-09,Cancelado
4e356951-fb81-4009-a9c5-0f732cef1c74,dc9e063d-18b7-43a1-a1a6-dd153450dc37,Mouse Gamer,1,3225.71,3225.71,2026-06-07,Aguardando Pagamento
40867523-47a2-4d7a-93c5-5ef71809db9a,8c295fd1-8a03-48cf-b3b5-27baee7da7a2,Smartphone,3,120.43,361.29,2026-08-20,Aguardando Pagamento
5739b631-b53d-4092-9f80-55fabb56479e,71a2580a-3d7c-46d1-86b8-c4555a123973,Smartphone,4,1168.96,4675.84,2025-11-01,Aguardando Pagamento
e0435204-468d-4319-af8b-49412b071722,33d1f6d7-fa9e-428c-a954-0bdc2f0aca93,Mouse Gamer,3,2992.97,8978.91,2026-03-08,Entregue
4486c078-0f2f-43c5-95f5-abe3ab23d729,063e1481-d5ea-4c15-ab31-547ffb65d649,Teclado Mecânico,4,55.38,221.52,2026-07-16,Entregue
0117489a-f5ef-4c01-8390-7e3e8016551a,563ac3d5-c572-4995-82ca-566db0afb2c2,Fone Bluetooth,3,690.31,2070.93,2025-11-25,Cancelado
3985168b-5125-4542-9237-984b325eabf8,d09082fc-6fa5-4e48-9921-f0e4f079a3b6,Teclado Mecânico,5,806.1,4030.5,2026-01-14,Aguardando Pagamento
aa40f8cd-f9a2-4b3c-bf10-e359c6da30f0,0f57c840-492d-431c-9281-106b73cd3c4a,Monitor 4K,1,411.01,411.01,2026-03-18,Entregue
eb98aac5-6567-4b5c-8c33-68c4d9c9afed,edba2df0-5a17-41c9-ae3f-c39468fe8a4e,Fone Bluetooth,3,1868.06,5604.18,2025-09-30,Entregue
98b0971e-31b8-468b-92d4-140139cfefb6,e598aaf9-7933-4412-97e7-bbd5435a99c0,Teclado Mecânico,3,2478.5,7435.5,2025-10-27,Cancelado
3ae79cac-713c-4e32-926a-378b57a18b4c,a295ea2e-614b-4bad-a7e4-232e800e04ea,Fone Bluetooth,3,1431.25,4293.75,2026-01-06,Cancelado
e10afaa2-ccce-4a79-9895-9453d77d04fb,1440d6ae-996e-4e10-bda3-07289b13a8f0,Teclado Mecânico,1,2273.89,2273.89,2026-02-13,Entregue
2415b596-1bb8-4e4c-b540-ff90fed9e75a,13b2854b-e135-4212-8acc-ff3feca3b912,Fone Bluetooth,4,2072.57,8290.28,2026-06-05,Entregue
09a4ae96-edb0-4035-93ed-b0429015135b,b6ec4e0e-0183-4a47-9cd2-bb394633bb55,Monitor 4K,3,1638.41,4915.23,2025-10-05,Cancelado
a8168173-6c29-4257-b65e-4d53e4808f9c,9be88207-e2bb-4836-aa6b-98bbf647e68c,Fone Bluetooth,4,878.68,3514.72,2026-02-22,Processando
aad383d1-521a-477f-8fff-d8f38ab62c39,87d1552c-a947-4f4e-8305-cdc966f6bdb6,Smartphone,1,2254.87,2254.87,2026-02-08,Aguardando Pagamento
66187d2b-1e11-46e0-9277-0755cebb0503,ce2fb9b9-9b88-4de4-9f2d-49667614d920,Teclado Mecânico,2,2075.11,4150.22,2026-04-14,Processando
9e7a250a-30f1-42ba-8bad-014dda40a3da,42f47479-d8a5-4327-9b76-5e2e7d36ba19,Notebook,2,1265.47,2530.94,2026-05-27,Entregue
154d2e9f-86c0-4dc2-abea-e370a298f564,c0a660cb-ec01-4bd8-90cd-5ea3ea1b9bfc,Monitor 4K,4,1020.64,4082.56,2026-04-09,Processando
82629dc8-f112-4039-a3f7-9ca1233e8e4b,35da6842-6086-443a-9972-4e8c4d0a37ba,Notebook,3,2507.2,7521.6,2026-02-19,Cancelado
e885f019-61df-4c1c-b7ab-6031300db6ed,70f46be2-886a-4fd1-b5c5-459b91649cc6,Fone Bluetooth,5,833.66,4168.3,2026-02-19,Entregue
24408064-b343-42f1-b53c-5b172d06cba4,8110afcb-506a-4956-9419-ddab9b814070,Teclado Mecânico,2,2216.72,4433.44,2026-01-05,Processando
1f3cc963-2930-4617-ac4c-48d757137525,9a182294-db5b-48ea-9056-20849ff39ed5,Mouse Gamer,4,1046.57,4186.28,2025-12-19,Aguardando Pagamento
2e9d5ebd-992c-4bfd-bb16-e969e2eb5e66,8be32b97-ea12-43b6-a0a7-be60217c6b6f,Smartphone,2,2444.68,4889.36,2025-11-11,Aguardando Pagamento
dde90b4a-f08d-4e27-8892-1ebabaa84104,05a860e9-ab5a-46f9-8b28-a2c565d9c73f,Mouse Gamer,3,2888.14,8664.42,2026-01-11,Entregue
927b5429-5cde-4b2a-945d-04d7e6768852,0c97ec4c-dc61-46ec-819c-2ee64b953997,Teclado Mecânico,3,670.92,2012.76,2025-09-16,Aguardando Pagamento
09679b75-a363-4f7d-a4bb-6dac90f91e69,9195747b-a2b8-45bc-85ec-d12810f18550,Teclado Mecânico,1,169.64,169.64,2025-12-26,Aguardando Pagamento
b4c830af-8f98-4ce8-9cca-fed619227790,00af4aac-4839-4418-9037-e65f4b9d368d,Teclado Mecânico,4,393.18,1572.72,2026-01-23,Entregue
4de96f3c-7b2f-4954-bb09-4198768dfe9b,514658dc-ef28-45f2-b26a-cca016ebea52,Teclado Mecânico,2,2690.29,5380.58,2026-01-25,Cancelado
3b784793-6b10-4a41-8c2b-767ebb904afa,b05601bd-97cb-40c5-a19c-15bdd3ab526f,Fone Bluetooth,3,2003.75,6011.25,2026-06-26,Processando
97d847ef-b4c6-4a66-88c9-e0d5b3971646,1951e313-5feb-4845-9276-661d956cf7bd,Notebook,2,1630.07,3260.14,2025-11-15,Cancelado
e8673184-13fc-4faf-80f8-41ade4dac70f,eaed373d-7e73-460d-bbe0-08a5b0444381,Monitor 4K,5,2760.96,13804.8,2026-02-11,Aguardando Pagamento
0b8544ab-18ce-419c-987e-74d0fb3106bf,0e81b608-d63e-449f-8103-21ad572386df,Mouse Gamer,2,571.6,1143.2,2026-06-29,Aguardando Pagamento
93d5f1b0-2547-4428-a927-3106ac58e80b,309dfa38-50f4-4523-92ca-2635908e5095,Notebook,2,2315.97,4631.94,2026-04-05,Aguardando Pagamento
0fd3f045-9d69-41c6-96c2-8a338c35f763,1b7000bd-04b9-4d85-9917-c35331b7b93b,Teclado Mecânico,2,3247.17,6494.34,2026-03-24,Processando
cb2ddf18-cbec-4fd2-91ef-859f2fde32e9,2a4aa772-acfc-414f-94e6-5fb9d10683e7,Notebook,2,461.98,923.96,2025-09-20,Cancelado
69c9b7be-1ea1-48ac-ae31-bb49cc131dd5,97adcb50-6c72-443f-8f73-6648ab8f2171,Monitor 4K,2,3110.99,6221.98,2026-08-14,Aguardando Pagamento
35da5bdb-cb5b-4707-a2c2-26ba49107fd7,1479c5c1-61e2-4be5-8053-20180441f2ac,Notebook,1,1742.69,1742.69,2026-01-11,Entregue
ecde10ee-3152-401e-a98c-fd626dd7cc54,9efd3c00-559f-4ffd-aee1-f2a09819715b,Fone Bluetooth,3,2714.11,8142.33,2026-05-24,Aguardando Pagamento
506df038-eeaa-46b7-8d39-36ab58c931b8,c0d36a77-6396-4550-add5-809fa0b251c9,Notebook,5,2834.69,14173.45,2025-08-22,Entregue
8ecc3d2e-6f3b-4c0e-a158-9ba55576fd75,816cbd86-fd31-40ad-8593-ccc181a30c2c,Monitor 4K,3,2744.32,8232.96,2026-04-06,Processando
310cb536-589a-4a63-b09d-59fcf1322324,5071fdf5-fcdc-4cc0-b977-037baaa0df22,Fone Bluetooth,2,949.97,1899.94,2026-04-21,Cancelado
740aebb6-e13b-4e92-9261-81a672df2573,2972014e-00c4-46ec-a3ed-b3271db6988e,Teclado Mecânico,5,41.2,206.0,2026-05-09,Entregue
cc8378fe-ed40-4eb5-83f5-4d9bb929f1c5,bbbf1b8f-7055-41fc-a179-66167ea805c2,Fone Bluetooth,2,3175.32,6350.64,2025-09-27,Entregue
845c0c11-7314-400c-8ed5-2891ceabe5c2,8a75ab2a-3788-4e96-b055-bec849fbb17a,Notebook,2,1777.1,3554.2,2025-10-08,Aguardando Pagamento
eb0ddb79-6b0f-494f-8898-803dc7ceb65d,95a2bd64-e282-4555-aaf8-39e2ab0ac742,Notebook,1,907.09,907.09,2026-05-13,Processando
8cd78ebf-4b34-4d1a-b9e1-caf992025d83,063b9dd4-24df-441f-bdee-927ff68bf8ca,Mouse Gamer,3,2024.32,6072.96,2026-02-05,Aguardando Pagamento
bcf4dc6d-4db8-43c2-881c-d2d9533802c5,0dbc1966-5cd6-4bbc-9e88-28cecbcb32dd,Smartphone,4,2792.81,11171.24,2026-04-10,Entregue
af9d54bf-8ce4-4c5b-a381-979264296df0,03414cd3-3a96-4cb0-8bf8-96973ce1bd8f,Monitor 4K,5,3407.13,17035.65,2025-09-20,Aguardando Pagamento
af194895-4751-4abb-a2f9-828a4750be34,600f6c1f-9579-49d3-b794-5ecdecea3f9c,Monitor 4K,1,409.03,409.03,2026-06-29,Entregue
fb9e00fb-3b23-4a98-9c53-2c0b3ef4488f,a72eb36b-d9df-4c6c-b387-1fd7b021c4f7,Mouse Gamer,5,1463.48,7317.4,2025-10-29,Entregue
634473ed-cd1d-442a-be31-d6dcb93b20a9,53df362d-8f0c-4e6b-91a0-a3af881cbcf7,Teclado Mecânico,2,819.6,1639.2,2025-11-23,Processando
244dd3e9-8540-4f6d-bd8e-0b326f8d3e55,1982fe27-4d96-41b8-b4a6-91d41becb04b,Smartphone,1,1235.71,1235.71,2026-08-17,Aguardando Pagamento
55beafae-2adf-4dd4-9c24-93b86925a45f,1d1a5ff6-4f95-461c-a19a-3a0ad461d87c,Monitor 4K,5,1403.76,7018.8,2026-08-02,Entregue
fa68d590-9943-4f6d-a170-f4273b20ab86,9d6ae850-1c88-4220-88eb-aa9148a248ee,Mouse Gamer,2,2103.29,4206.58,2026-07-03,Processando
a3b43fa8-7bd3-480b-af83-58e3430a8b66,c2e7cf52-c693-4956-9d41-ca8792b2c302,Smartphone,3,1496.23,4488.69,2026-07-22,Entregue
2b9338f5-4295-4e4d-bbd6-162f86bedd13,d3754a70-16cd-4c9a-9046-15deba2d525a,Fone Bluetooth,4,246.08,984.32,2026-04-25,Entregue
a9a7d8a2-0a4c-443a-b494-25a3f732c045,3106dcc2-8ab7-4483-b883-658fb1536e85,Mouse Gamer,2,554.74,1109.48,2026-07-30,Entregue
95f72737-936b-47bb-927b-64ce8d43e574,54294ddb-2951-49d5-bed1-5586788a782e,Fone Bluetooth,4,1429.18,5716.72,2026-01-31,Entregue
995d008e-4b88-4c9f-99bc-969bfd44e113,e48e7438-4186-4aa6-b369-5f22dd9d6583,Teclado Mecânico,1,425.7,425.7,2025-11-13,Processando
9944ad2d-b058-4baf-b5d2-1b711ce196dc,cc0e16ce-cfbc-4c66-80da-4509004f24bc,Monitor 4K,3,1434.26,4302.78,2025-10-06,Aguardando Pagamento
4e3d549d-cda5-4ba8-a3ab-53afc4a35076,13929f83-3706-4a73-bf05-1abdc11efc55,Teclado Mecânico,5,1087.73,5438.65,2026-08-06,Cancelado
e6dce97b-5c3b-4340-8442-8bd5e8f65d68,028d3737-0866-497e-afc6-55bbbd43ed4e,Notebook,1,1994.79,1994.79,2026-06-25,Aguardando Pagamento
42944b60-882e-4fda-9de5-9a01a8acfca0,8ecb52f2-76f3-47f9-8585-9807c81592f1,Teclado Mecânico,3,444.99,1334.97,2026-02-27,Aguardando Pagamento
289c72b6-9e35-4f13-91c3-d28e1b0aef42,eb464452-1a3e-48ab-a911-0818a18a564d,Monitor 4K,5,2267.37,11336.85,2026-05-28,Aguardando Pagamento
22d25f81-1941-4b44-a466-2c20e66561f6,d2dbbf50-f72b-419a-9c2b-30f0bbf0faad,Smartphone,1,3240.84,3240.84,2025-12-13,Cancelado
12c16208-0cd5-4c12-974c-3a9558b26b8e,2b439db0-4b2e-472f-8854-e147662326a2,Smartphone,1,181.79,181.79,2025-09-26,Cancelado
58e048cc-db33-47b2-9ddf-9e943f8f0541,68a71704-d8d4-4843-bf23-0cc7f4a8cb08,Teclado Mecânico,4,3230.53,12922.12,2026-02-05,Cancelado
1a3ad233-43bd-4014-ba34-5fc4926859fb,96d113c7-9f69-41ac-bef8-c004337cb698,Notebook,4,2076.75,8307.0,2026-08-11,Cancelado
9baaa21e-f7c4-45f7-91c6-3b1547a27f55,d0ea36c0-f236-467c-bb9c-a5c092cdf79e,Mouse Gamer,3,3486.7,10460.1,2025-09-16,Entregue
ba810c3e-402e-42f8-a0f2-c1e2c853f8aa,08f9959f-7609-43da-adb9-45fff458529f,Mouse Gamer,4,2417.84,9671.36,2026-01-29,Cancelado
9e5050fd-5dcd-4a38-89fb-ccdb67cb26cc,59e1513c-49a7-4a39-b342-7d5fc7df4020,Notebook,1,1738.93,1738.93,2026-01-08,Processando
a484ffd3-2549-4943-acf4-57acb7499525,a9728eca-7b50-4640-86e7-5718f1843bee,Monitor 4K,3,1719.7,5159.1,2025-08-25,Aguardando Pagamento
f8836f08-1433-4a69-a307-302814be8021,d86dbef7-623e-46fa-b097-67e46f416763,Smartphone,5,1322.04,6610.2,2026-05-01,Processando
4a305c06-f307-4881-9805-37f96bdf242b,3c7bd7fb-df7d-439f-a93e-ab95ac821a5e,Teclado Mecânico,1,826.51,826.51,2026-04-23,Cancelado
a6829950-7fb7-4668-bba1-cb920a6f35c0,a165ea98-ee1a-4487-a051-fe7c03584e59,Monitor 4K,4,1382.83,5531.32,2025-11-03,Cancelado
fb3bdeff-3f07-4fdb-b60c-2a476d403d60,0645448c-3340-4308-920f-bc522c159278,Teclado Mecânico,5,2881.78,14408.9,2026-03-07,Cancelado
fbe88c59-07d1-435b-b8a4-050e44f69d00,9dd8921b-93e2-4ae8-bdd4-c36b7346d8d2,Mouse Gamer,5,2249.81,11249.05,2025-10-08,Entregue
0107b803-013f-4f96-80f1-625e30da2374,ea35a907-24e4-4b0c-9a40-b797ed4cce1d,Fone Bluetooth,1,1003.29,1003.29,2026-04-13,Aguardando Pagamento
516ad3c2-4146-4811-9d16-53059fb07194,7be671d6-1081-4ac4-bb8e-d28c6a10ec12,Notebook,1,1938.75,1938.75,2025-09-14,Cancelado
cc52dd52-cf32-4f00-b49d-0382adf433ee,9a3368a1-c33a-40b8-92bc-d4eb210b2429,Monitor 4K,5,1652.36,8261.8,2026-03-23,Aguardando Pagamento
8be929d9-cdf6-437d-8060-a0cfd9a444ed,9ccec23d-6fff-481f-8bbc-06eef39eaa1e,Smartphone,2,735.8,1471.6,2026-02-14,Processando
925fc6bd-cd22-4d3f-8f9d-7436872b7888,d652a310-bf17-4385-8712-eab572de1324,Monitor 4K,3,1117.34,3352.02,2025-11-19,Processando
07bf9b80-7532-4d5b-bec6-e9fcf0922e64,051288ba-9fe2-4e17-a6be-ff6b2c291e9b,Teclado Mecânico,4,3216.33,12865.32,2025-11-12,Entregue
babfc036-efb9-46c1-abd1-254d38a56d64,db89581d-e5d7-4c5f-942d-406f8158a71d,Notebook,3,1256.64,3769.92,2026-03-21,Entregue
8f1b91c6-c148-44ca-90dc-e4bd9b53ac0e,a70091a4-316d-4a6f-913b-a4d05465225b,Teclado Mecânico,2,995.13,1990.26,2025-12-27,Aguardando Pagamento
1c5d6045-71da-4e06-be71-305a3f64ee57,4d7fbaf7-55d1-43a0-9e74-0495d556b984,Teclado Mecânico,1,1763.74,1763.74,2026-01-09,Processando
9bcf5c67-9d6b-4cb1-9e1a-fe4a286b8566,baebc8be-c6ca-41fa-8258-2f871a2114a2,Fone Bluetooth,2,1857.03,3714.06,2026-05-26,Entregue
e801a626-27e2-4aa3-99e6-57b43087f1ab,1d3aea6d-6e0d-4349-92cc-b09dfbd5050e,Mouse Gamer,2,2998.74,5997.48,2026-07-19,Processando
8fe2c983-5778-445f-bb33-c287b85301dc,1a4ce79c-3282-4bdc-9428-c552bb7a8de7,Monitor 4K,5,289.43,1447.15,2026-08-19,Entregue
61426404-7be4-40fd-b6fe-f654315e9e7c,abf171e2-0ae8-45a1-beff-ad91afdcb78e,Mouse Gamer,5,1873.4,9367.0,2025-09-13,Cancelado
49033bdd-8d98-42be-8356-39f267758447,f7d0b941-2284-4c3e-8c4b-796aba40975b,Teclado Mecânico,4,162.4,649.6,2025-12-15,Cancelado
471a41be-4cbb-468d-8431-6f93b920a953,afc4b269-152c-4f07-bfab-0b4c8bbf9bfc,Smartphone,5,1694.32,8471.6,2026-05-25,Aguardando Pagamento
79494a74-ac59-4958-903a-9cbf5bd99524,7c6ebcf1-5cae-4ee9-9ab0-9d6f482b0b77,Monitor 4K,3,204.39,613.17,2026-06-28,Entregue
fac7ed53-1a83-4224-bd0d-fa2ecb4e10dd,5640e935-fad6-4e27-958f-bb6b693a616d,Smartphone,4,1425.82,5703.28,2026-02-13,Aguardando Pagamento
e2726df6-8c2e-4be6-ac9a-ca9233af51f4,8a67710e-4588-4240-924d-488a1e427402,Fone Bluetooth,1,2421.49,2421.49,2026-07-07,Aguardando Pagamento
60aa464f-a7d2-42c3-a8f2-975ba0e19177,a4c60399-19ef-414a-bbac-cd1e371f247f,Notebook,5,3006.55,15032.75,2025-10-10,Aguardando Pagamento
b54cdde3-7e9e-4e54-8aff-5b3c9b13e14e,c226e98a-857d-444c-acd2-b0366cedc009,Fone Bluetooth,5,1834.46,9172.3,2026-07-10,Cancelado
964dd534-95a0-40ca-9637-dd03c95ba4ce,8e938bcd-8f95-4b47-910d-0a919e866314,Notebook,3,3439.82,10319.46,2026-04-24,Aguardando Pagamento
9aea3f1f-2e89-4fbd-8d13-a0446e97f341,1c0b68ce-8d04-4ffe-9ed6-3a55154d970d,Mouse Gamer,3,2138.43,6415.29,2026-06-07,Processando
bb0204c6-f909-41d6-be9c-2a2334ef5b76,f93fd277-87fc-4896-9553-7b750ddf1a88,Fone Bluetooth,5,59.25,296.25,2026-01-09,Aguardando Pagamento
cd0830f0-567f-4bad-8b19-01a2171ebe06,f6642afa-ad6c-49ab-ab5a-0fe0cacca79b,Smartphone,4,3132.02,12528.08,2026-05-25,Processando
1ce0dfbc-335a-4afb-87e7-b31d222123d4,64f0dce0-8b4d-42e7-9149-92c3b7364fb2,Notebook,2,3383.64,6767.28,2025-08-27,Processando
d7c5d9ce-df1b-4038-9f28-c2942a9a2f69,c8440bb2-a49b-4e4b-bb34-4eeee694f4d3,Mouse Gamer,2,531.38,1062.76,2026-03-14,Entregue
